VARIABLES = "x", "y", "rho", "u", "v", "p"
ZONE T="Step 5000.0", I=161, J=113, F=POINT
1.0 0.0 0.8285142985719198 0.2321407059224213 0.01681852594679749 0.8635976679605818
0.998465001583099 -0.001475000055507 0.9685264990907663 0.5432047235773025 0.2267936294297802 1.0164611111161017
0.996433973312378 -0.001759000006132 1.111038911623273 0.7570640582367647 0.10061487282711258 1.1670377660634665
0.993889987468719 -0.002114000031725 1.0967686336770932 0.7562536634307606 0.10648520412637034 1.147017141051768
0.990813970565796 -0.002542000031099 1.0899814407647375 0.7635881654066877 0.10831305257515902 1.1370149375135419
0.987185001373291 -0.003043999895453 1.0843415424825444 0.773365028162011 0.10926837450173886 1.1286773261390042
0.982980012893677 -0.003623000113294 1.0786401839938633 0.7835850148966683 0.11003444676064783 1.1204140889269931
0.97817200422287 -0.00428200000897 1.0729722164523885 0.7937611226814955 0.11061193212799077 1.1120758738423042
0.972733020782471 -0.00502200005576 1.0673387951299156 0.8036798462143769 0.11107490484771192 1.1038558219847907
0.966633021831512 -0.00584700005129 1.0616287681225343 0.8134037286306737 0.1115056468012159 1.0955452434949622
0.959843993186951 -0.006757999770343 1.056087052693555 0.8229065371046101 0.11168861673065117 1.0875178081525436
0.952332019805908 -0.007757000159472 1.0506053721309323 0.8322697012935266 0.11180751338401877 1.079582251401098
0.944064021110535 -0.008847000077367 1.0452290850043835 0.8415467457348449 0.11178361073482142 1.0717990824155583
0.935012996196747 -0.010026999749243 1.0399738112594887 0.8506633929920298 0.11163052634215052 1.0642047115330693
0.925153017044067 -0.011299000121653 1.03467828209437 0.8596727956250086 0.11141885270787343 1.0565786222970062
0.914457023143768 -0.012662000022829 1.0293420220764713 0.8685804621424164 0.11103897312636014 1.04893986475064
0.902894973754883 -0.014116000384092 1.0239171091397132 0.8774029647106859 0.11057154585217163 1.041225791862798
0.890447974205017 -0.015659999102354 1.0183903369701022 0.8861838689795998 0.11002180337430566 1.0333787831026904
0.87710702419281 -0.017289999872446 1.012873714131055 0.8949194914208023 0.10936253505698235 1.0255312621013355
0.862851977348328 -0.019004000350833 1.0074295586553723 0.9036128317464708 0.10858853908700153 1.0177831004089597
0.847672998905182 -0.020797999575734 1.0019274623059793 0.9123507014406167 0.10775485604295082 1.0099917288233171
0.831580996513367 -0.022667000070214 0.9964117686167127 0.9210961258722253 0.1067294390032332 1.0022355661674434
0.814565002918243 -0.024602999910712 0.9908634597366499 0.9298076837485105 0.10558211265412396 0.9944690497550481
0.796647012233734 -0.026601999998093 0.9851651378635102 0.9385742710282033 0.1043591032071579 0.986495264483644
0.777839004993439 -0.028652999550104 0.979429979292 0.9473959502574498 0.10294280611165263 0.9784064357479925
0.75816798210144 -0.030748000368476 0.9735793927741313 0.9563230943117041 0.10144332142816485 0.970168157627346
0.737666010856628 -0.032876998186111 0.9675726583444192 0.9654035449153455 0.09976562333119626 0.9618165220458761
0.71637099981308 -0.035027001053095 0.9614388281272602 0.974645065325047 0.09793003332098696 0.9533155335782364
0.694330990314484 -0.037188000977039 0.9550931489928841 0.9841273840813276 0.09594746789931363 0.9445187565152838
0.671599984169006 -0.039344999939203 0.9485828894907118 0.9938259461914359 0.09369452227647128 0.9355034206710148
0.648235023021698 -0.041482999920845 0.941876459553376 1.0037297446304285 0.09121859703102805 0.9262318869760481
0.62431001663208 -0.043588001281023 0.934890517801175 1.0139223439634957 0.08847455548523443 0.9166405093164581
0.599892020225525 -0.045641999691725 0.9276635352038329 1.0244217845384254 0.08539734775622544 0.9067806546556235
0.57506400346756 -0.047628998756409 0.9202147199876103 1.0352187931142192 0.08198332076831605 0.8966163456059767
0.549907982349396 -0.049531001597643 0.9126385251050926 1.0462605014069957 0.07808469807387153 0.8862582111002142
0.524513006210327 -0.051327999681234 0.9048332376777408 1.0576039981412984 0.07373820312061373 0.875642973609219
0.498968988656998 -0.053004998713732 0.8966902698974757 1.0693187280931242 0.06886489898722985 0.8646698844503875
0.473370999097824 -0.054540000855923 0.8882000927579925 1.0814169062199666 0.06338004406100711 0.8532611626448846
0.447813004255295 -0.055918000638485 0.8786903754817357 1.0945888425584491 0.057399271685485975 0.8405143995055395
0.422389000654221 -0.057121999561787 0.868258697998227 1.109138232669724 0.05053130767255197 0.8265871838866892
0.397199988365173 -0.058132000267506 0.8603795207309668 1.1206616951442074 0.042531336601654444 0.8160881704512395
