VARIABLES = "x", "y", "rho", "u", "v", "p"
ZONE T="Step 5100.0", I=161, J=113, F=POINT
1.0 0.0 0.8279042755190318 0.23236900379293213 0.016438022601765342 0.8626968871383216
0.998465001583099 -0.001475000055507 0.9682790274682075 0.5430721760982116 0.22673633158823503 1.0160097417011256
0.996433973312378 -0.001759000006132 1.1108427468463757 0.756913061128643 0.10058844787536772 1.1666649381601828
0.993889987468719 -0.002114000031725 1.0966213910671212 0.7562284964341796 0.10648033440505321 1.1467476174832987
0.990813970565796 -0.002542000031099 1.0897978333993192 0.7636216262294363 0.10832838200204574 1.1367135565363478
0.987185001373291 -0.003043999895453 1.0840544672607544 0.7733685313185136 0.10928263376590085 1.1282479751356345
0.982980012893677 -0.003623000113294 1.078246440533496 0.7835412654630434 0.11004738398221633 1.1198631219169652
0.97817200422287 -0.00428200000897 1.072509276836539 0.793696569875356 0.11061727041239026 1.1114437927375749
0.972733020782471 -0.00502200005576 1.066873711331671 0.8036628511877715 0.11107748340710093 1.1032155498086171
0.966633021831512 -0.00584700005129 1.0612163990181216 0.8134890261455658 0.11151722954865058 1.094958894112662
0.959843993186951 -0.006757999770343 1.0557540505292016 0.8231022125288492 0.11171194232393689 1.0870107030618679
0.952332019805908 -0.007757000159472 1.0503058238029028 0.8325457914246314 0.11184193822431615 1.0791066226769657
0.944064021110535 -0.008847000077367 1.0448909363547687 0.8418405519552047 0.11182666315421654 1.071282725674209
0.935012996196747 -0.010026999749243 1.039561185342512 0.8509295754916866 0.11167505401207621 1.0636075448042417
0.925153017044067 -0.011299000121653 1.0341907554102074 0.8599135791630668 0.11145906897196103 1.0558901426528347
0.914457023143768 -0.012662000022829 1.0288228915820583 0.8688270064638912 0.11107310031229416 1.0481978924995885
0.902894973754883 -0.014116000384092 1.0234194649628425 0.8776955914875997 0.11060522737876878 1.0404705102242955
0.890447974205017 -0.015659999102354 1.017916401803476 0.886552115310925 0.11006244055964398 1.0326349361043734
0.87710702419281 -0.017289999872446 1.0123780020840565 0.8953674612840935 0.10941053121994687 1.0247862674371762
0.862851977348328 -0.019004000350833 1.0068797050047595 0.904117204753044 0.1086379315479502 1.0170092934233872
0.847672998905182 -0.020797999575734 1.0013170017876292 0.9128745021319543 0.10780410347272046 1.0091542069810597
0.831580996513367 -0.022667000070214 0.9957480463693893 0.9216236927312957 0.10678280448945544 1.0013044696632074
0.814565002918243 -0.024602999910712 0.9901576604741102 0.9303564263551948 0.10564327706681689 0.9934364212177532
0.796647012233734 -0.026601999998093 0.9844227730834683 0.9391660483825315 0.10442535655636734 0.985404626524407
0.777839004993439 -0.028652999550104 0.9786466067777592 0.9480246380362021 0.10301211810683557 0.9773185030420884
0.75816798210144 -0.030748000368476 0.9727753866505808 0.9569587476801453 0.10151546874110501 0.9690862017878161
0.737666010856628 -0.032876998186111 0.9667843321079818 0.9660405570417917 0.09983613775899228 0.9607410742831927
0.71637099981308 -0.035027001053095 0.9606853243575333 0.9752834613988492 0.09799322074580516 0.9522786891219592
0.694330990314484 -0.037188000977039 0.9543867249450457 0.9847382394520192 0.09599983491842126 0.943519233947133
0.671599984169006 -0.039344999939203 0.9478832076112625 0.9944284328422898 0.0937414284648616 0.9345010165992542
0.648235023021698 -0.041482999920845 0.9410815727224316 1.0044225806342397 0.09127259695911656 0.9251750450865296
0.62431001663208 -0.043588001281023 0.9339738764472589 1.0147558460861843 0.08853917901379611 0.9154431979887786
0.599892020225525 -0.045641999691725 0.9266497889539003 1.0253980106452742 0.08546976602112773 0.9053518601302691
0.57506400346756 -0.047628998756409 0.9190003694760553 1.0364430260644417 0.08207255993508195 0.8948718176895706
0.549907982349396 -0.049531001597643 0.9110616065871785 1.0478964579554773 0.07820374702901195 0.8840955635775873
0.524513006210327 -0.051327999681234 0.9028796962835012 1.0596973998334929 0.07387667458086387 0.8730081970629948
0.498968988656998 -0.053004998713732 0.8944713348655013 1.0717537045650571 0.06900830754633185 0.8616239403411141
0.473370999097824 -0.054540000855923 0.885914224766382 1.0839238627223544 0.06352114631003829 0.850081437961677
0.447813004255295 -0.055918000638485 0.8769913238733795 1.0964112913143949 0.057462569144031535 0.8381823791021121
0.422389000654221 -0.057121999561787 0.8672708560431734 1.1098469532699777 0.05061618327059723 0.8252876524903614
0.397199988365173 -0.058132000267506 0.858276816886515 1.1227289045508426 0.042712082043821785 0.813347204589846
0.372332006692886 -0.058938998728991 0.8533448212305015 1.1290142283272278 0.03430516685591633 0.8068528441865702
0.347880005836487 -0.05952800065279 0.835487257264282 1.1509999590911963 0.02606106331026174 0.7833042518746168
0.323933988809586 -0.059888001531363 0.8009514241675392 1.1986480316888255 0.015589392691713002 0.7383741126537045
0.300568014383316 -0.060017000883818 0.7805801379730277 1.228412044207787 0.002692316247204799 0.7122289136069228
0.277873992919922 -0.059902999550104 0.7792157578445069 1.2298733840245644 -0.010538379479167647 0.7106245854900689
0.255910009145737 -0.059551000595093 0.7831592356692216 1.223917900420402 -0.024548735427112348 0.7158843707714541
0.234749004244804 -0.058958999812603 0.7884229586690047 1.2161303093771838 -0.03944827052291923 0.7227690938983614
0.214451000094414 -0.058132000267506 0.7946687563359055 1.2070762235426475 -0.05513249806072233 0.7308490878734498
0.195054993033409 -0.057080000638962 0.8026867795613906 1.195534552336131 -0.07158422677499997 0.7412697561311126
0.176621004939079 -0.055810000747442 0.8112833764089002 1.1828036395241235 -0.08862921620507709 0.7526041777238802
0.159161999821663 -0.054340999573469 0.8205649757411826 1.1685069088632145 -0.10655745651043586 0.7649414415709135
0.142725005745888 -0.052680000662804 0.8308153110832341 1.1519632801763897 -0.1251623559960649 0.7787057136381343
0.127308994531631 -0.050852000713348 0.8420704119511682 1.1340771054059893 -0.14441513789043836 0.7937624223541537
0.112931996583939 -0.048870999366045 0.8549284353377351 1.1146757001317498 -0.16467400124180706 0.8108665969856285
0.099598996341228 -0.046757001429796 0.8681347347119398 1.0932262455730906 -0.18523537331444573 0.8287874665035899
0.087283998727798 -0.044532999396324 0.881594758690688 1.0692786945005075 -0.20655531066398186 0.8473074413473176
0.075993999838829 -0.042215999215841 0.8967655062556819 1.0425962832398519 -0.22904012519520595 0.8683279686903772
